raw,calibrated
0.007920436,-0.005278684
0.011662007,-0.0015371125
0.0088493,-0.0043498194
0.010042831,-0.0031562885
0.010192265,-0.003006855
0.013897931,0.0006988114
0.012792062,-0.0004070578
0.008107062,-0.0050920574
0.013805476,0.0006063562
0.01188538,-0.0013137395
0.015971491,0.0027723713
0.013816649,0.00061752927
0.017895954,0.004696834
0.008566432,-0.004632688
0.013274722,0.00007560197
0.006944905,-0.006254215
0.016232021,0.0030329013
0.017459065,0.004259945
0.0100144455,-0.0031846743
0.014818798,0.001619678
0.010506317,-0.0026928028
0.012434576,-0.0007645441
0.016928514,0.0037293946
0.01809547,0.0048963493
0.012239258,-0.000959862
0.009762822,-0.003436298
0.012112426,-0.0010866942
0.020140702,0.006941582
0.013342449,0.00014332961
0.008120998,-0.005078122
0.013345564,0.00014644396
0.007883279,-0.005315841
0.013840574,0.000641454
0.015380769,0.0021816492
0.0115031,-0.0016960194
0.012741963,-0.00045715645
0.013930188,0.00073106773
0.012949333,-0.00024978723
0.016181977,0.0029828576
0.016806303,0.0036071828
0.011970011,-0.0012291092
0.012093669,-0.001105451
0.011442495,-0.0017566252
0.016223526,0.0030244058
0.010457244,-0.002741876
0.018285701,0.005086581
0.012658027,-0.0005410928
0.010040581,-0.0031585386
0.015503424,0.0023043044
0.012561283,-0.00063783675
0.010666474,-0.002532646
0.011188273,-0.0020108465
0.02157219,0.00837307
0.013404519,0.00020539947
0.01688959,0.003690471
0.004070055,-0.009129064
0.010454968,-0.0027441522
0.015610904,0.0024117846
0.014296369,0.0010972489
0.015809221,0.0026101014
0.013116387,-0.00008273311
0.019070733,0.0058716135
0.018382406,0.005183286
0.014766586,0.0015674662
0.016902762,0.0037036417
0.011966713,-0.001232407
0.02182488,0.00862576
0.005932875,-0.007266245
0.008830736,-0.0043683834
0.011152824,-0.0020462954
0.0135394335,0.00034031365
0.015326999,0.0021278793
0.017874105,0.004674985
0.014712506,0.0015133861
0.0116278315,-0.0015712883
0.011140638,-0.0020584818
0.014296993,0.0010978729
0.013555292,0.0003561722
0.015270281,0.0020711608
0.010947685,-0.002251435
0.014452558,0.0012534382
0.008770206,-0.004428914
0.0064030467,-0.006796073
0.014486826,0.0012877062
0.014730619,0.0015314994
0.014607745,0.0014086254
0.012817201,-0.00038191862
0.009792497,-0.0034066224
0.008607755,-0.0045913644
0.0160205,0.0028213793
0.011986524,-0.001212596
0.009317769,-0.003881351
0.013617736,0.00041861646
0.016325438,0.0031263186
0.008716851,-0.0044822693
0.015610904,0.0024117846
0.015590801,0.002391681
0.010674107,-0.002525013
0.014670137,0.0014710175
0.01095555,-0.00224357
0.014014781,0.0008156616
0.009808616,-0.003390504
0.012718947,-0.00048017316
0.01361142,0.00041230023
0.011128021,-0.0020710984
0.0081635,-0.00503562
0.0097559225,-0.0034431973
0.012581114,-0.0006180061
0.0069387765,-0.0062603434
0.012782981,-0.00041613914
0.014921142,0.001722022
0.01099491,-0.0022042096
0.009750315,-0.0034488048
0.021318495,0.008119375
0.014723502,0.0015243823
0.014843063,0.0016439436
0.016193217,0.0029940968
0.012343444,-0.0008556759
0.009014929,-0.004184191
0.0128879575,-0.00031116232
0.012613912,-0.0005852077
0.015932823,0.0027337028
0.01285805,-0.00034106988
0.014663016,0.0014638966
0.008297575,-0.004901545
0.013371244,0.00017212424
0.013186982,-0.000012137927
0.013813569,0.0006144494
0.01400458,0.0008054599
0.013839139,0.00064001884
0.013184538,-0.000014581718
0.016563773,0.0033646533
0.010106358,-0.003092762
0.012895024,-0.00030409545
0.012780564,-0.00041855592
0.011369332,-0.0018297881
0.012061335,-0.0011377847
0.01115107,-0.00204805
0.015436888,0.002237768
0.009720177,-0.0034789424
0.014800873,0.0016017528
0.012674366,-0.0005247537
0.018102989,0.004903869
0.0165183,0.0033191806
0.011899943,-0.0012991764
0.0133307455,0.00013162568
0.015790312,0.0025911918
0.012868527,-0.0003305925
0.003083812,-0.010115308
0.016985828,0.0037867082
0.016611483,0.0034123631
0.013110067,-0.000089053065
0.015101367,0.0019022468
0.012900758,-0.00029836223
0.020485867,0.007286747
0.010940446,-0.0022586742
0.014903967,0.0017048474
0.018687634,0.005488514
0.008629663,-0.004569457
0.0152347395,0.0020356197
0.008125351,-0.005073769
0.0126021365,-0.00059698336
0.010200618,-0.002998502
0.01385254,0.0006534206
0.01098352,-0.0022155996
0.0145236775,0.0013245577
0.016108435,0.0029093148
0.008747587,-0.004451533
0.0131106535,-0.00008846633
0.009781587,-0.003417533
0.012221385,-0.000977735
0.015173104,0.0019739838
0.01080306,-0.0023960602
0.011418424,-0.0017806962
0.014582944,0.0013838243
0.016073987,0.002874867
0.013891903,0.0006927829
0.012861019,-0.00033810083
0.014459455,0.0012603356
0.011482144,-0.001716976
0.017171558,0.003972438
0.018504497,0.005305377
0.014606569,0.0014074491
0.009311979,-0.0038871411
0.018524779,0.005325659
0.015445274,0.0022461545
0.016697789,0.0034986688
0.012815099,-0.00038402062
0.010721568,-0.0024775518
0.00905841,-0.0041407095
0.008881955,-0.0043171644
0.016932243,0.0037331237
0.01316096,-0.00003816001
0.014603887,0.0014047669
0.008345922,-0.0048531974
0.012942019,-0.0002571009
0.010661282,-0.0025378382
0.015189061,0.001989941
0.015661402,0.0024622818
0.015317923,0.0021188036
0.015422516,0.0022233957
0.014180092,0.0009809723
0.012796466,-0.0004026536
0.013340055,0.00014093518
0.010743155,-0.0024559647
0.018198725,0.004999605
0.015935402,0.0027362825
0.010694963,-0.002504157
0.011049837,-0.002149283
0.018768255,0.005569135
0.011644975,-0.0015541445
0.008856011,-0.004343109
0.016904261,0.0037051411
0.008852425,-0.004346695
0.01574882,0.0025496995
0.012508638,-0.0006904816
0.011670027,-0.0015290929
0.009983858,-0.0032152617
0.0092650205,-0.0039340993
0.011429116,-0.0017700037
0.009737459,-0.0034616608
0.014014498,0.0008153785
0.020732233,0.0075331135
0.010028498,-0.0031706216
0.0085617015,-0.0046374183
0.010459201,-0.0027399184
0.014579268,0.0013801483
0.01653123,0.003332111
0.014323835,0.0011247154
0.0102531,-0.00294602
0.014337985,0.001138865
0.015775427,0.0025763074
0.010282859,-0.0029162606
0.014810889,0.0016117692
0.012950813,-0.00024830643
0.008828588,-0.004370532
0.015270562,0.002071442
0.00802549,-0.00517363
0.008061412,-0.005137708
0.015990863,0.0027917428
0.013308918,0.000109798275
0.015567303,0.0023681829
0.014684217,0.0014850972
0.011692739,-0.0015063807
0.011610845,-0.0015882747
0.01789354,0.00469442
0.011945047,-0.0012540724
0.01146978,-0.0017293403
0.013025035,-0.00017408468
0.014206747,0.0010076268
0.012894794,-0.00030432548
0.017882627,0.0046835067
0.008808588,-0.004390532
0.0033661847,-0.009832935
0.013829425,0.00063030515
0.012175882,-0.0010232376
0.012903117,-0.00029600319
0.011476404,-0.0017227158
0.01376707,0.0005679503
0.013796292,0.0005971724
0.009035468,-0.0041636517
0.01819039,0.0049912697
0.009942951,-0.0032561691
0.013099389,-0.00009973068
0.009592611,-0.0036065085
0.013357491,0.0001583714
0.014907398,0.0017082784
0.013064937,-0.0001341831
0.013150078,-0.000049041584
0.013244651,0.00004553143
0.010496343,-0.0027027773
0.012233222,-0.0009658979
0.014457748,0.0012586284
0.017861666,0.0046625463
0.017202824,0.0040037045
0.009741766,-0.0034573535
0.012146885,-0.0010522353
0.013865074,0.0006659543
0.015475471,0.0022763507
0.018111695,0.004912575
0.021208502,0.0080093825
0.011476266,-0.0017228536
0.013411341,0.0002122214
0.012769502,-0.00042961817
0.012166732,-0.0010323878
0.006960074,-0.006239046
0.019761372,0.0065622525
0.016483026,0.0032839058
0.013382749,0.00018362887
0.01453529,0.0013361704
0.013647786,0.0004486665
0.014993045,0.0017939247
0.012604473,-0.00059464667
0.017634071,0.0044349516
0.016459059,0.0032599391
0.0140514895,0.0008523697
0.015663082,0.002463962
0.016374754,0.003175634
0.011637,-0.0015621195
0.014979027,0.0017799074
0.016644657,0.0034455368
0.013877837,0.00067871716
0.013698534,0.0004994143
0.014532907,0.0013337871
0.009783602,-0.0034155175
0.014535044,0.0013359245
0.009115394,-0.0040837256
0.015304625,0.0021055052
0.013981936,0.00078281574
0.01780264,0.004603521
0.008231362,-0.0049677575
0.016428914,0.003229794
0.016591469,0.003392349
0.015516735,0.0023176149
0.01098352,-0.0022155996
0.011350842,-0.0018482776
0.009983506,-0.0032156138
0.013455551,0.0002564313
0.015539118,0.0023399983
0.008090516,-0.005108604
0.009490823,-0.0037082965
0.0138703585,0.00067123864
0.013799383,0.0006002635
0.015867542,0.0026684226
