gyro,accel,compl005,compl002,compl05,compl2,compl5
0.13533966,0.28357396,0.21517742,0.08513899,0.28332123,1.2142458,inf
0.14174241,0.28166947,0.22458462,0.09534429,0.28569672,-0.6573096,-inf
0.14789468,0.29758227,0.23407915,0.10541827,0.29471564,1.2463219,inf
0.15341917,0.32656795,0.24395184,0.11525526,0.31340402,-0.59871054,-inf
0.15808778,0.31515113,0.251947,0.1238284,0.3166119,1.2243443,inf
0.16155623,0.37242764,0.26126605,0.13219948,0.346254,-0.48295748,-inf
0.16363162,0.36132437,0.2682406,0.13881585,0.35482687,1.2035308,inf
0.16414127,0.34255248,0.27244037,0.14339004,0.3489445,-0.51893544,-inf
0.16291252,0.3255748,0.27392977,0.14582957,0.33664525,1.1713138,inf
0.1598569,0.3143569,0.27304828,0.14620562,0.32397327,-0.5395444,-inf
0.1549094,0.34481227,0.27193636,0.1453292,0.331919,1.2341164,inf
0.14789309,0.31617844,0.26748297,0.1418702,0.32054058,-0.59474325,-inf
0.13896677,0.28878924,0.2600683,0.13606079,0.30020177,1.1812481,inf
0.12840225,0.30112988,0.2520851,0.12900895,0.29538357,-0.56842375,-inf
0.11640522,0.31587082,0.2438772,0.1209891,0.29962867,1.2121625,inf
0.1033125,0.30862582,0.23467654,0.11191097,0.2975809,-0.5818181,-inf
0.08963782,0.26195085,0.22304931,0.101510584,0.27292854,1.1193945,inf
0.07592691,0.22733907,0.21023843,0.09059046,0.24327835,-0.6510055,-inf
0.062599696,0.19055128,0.19659321,0.07952901,0.21025121,1.0454352,inf
0.05001325,0.16840324,0.18322659,0.06897178,0.183034,-0.69604224,-inf
0.0384351,0.119890094,0.16906051,0.058643565,0.14567298,0.94740057,inf
0.028116789,0.07620452,0.15461531,0.04888284,0.105779596,-0.7846732,-inf
0.019375933,0.07242339,0.1422019,0.040787615,0.084731065,0.93826085,inf
0.012465142,0.03906481,0.1304798,0.033980586,0.05844254,-0.85322046,-inf
0.0074568926,0.03317157,0.120856546,0.029056322,0.04330293,0.9245718,inf
0.00460166,0.0075443704,0.11247846,0.025827955,0.023996033,-0.90662783,-inf
0.0038823911,0.02112442,0.10722745,0.025029002,0.022200592,0.9495959,inf
0.0054685557,0.0007958021,0.103412725,0.02609878,0.01229128,-0.94959044,-inf
0.009380405,-0.002167059,0.10184999,0.029367076,0.0070180343,0.9413445,inf
0.015841767,0.017775929,0.103784576,0.03546739,0.015627664,-0.91225404,-inf
0.024589378,0.046161048,0.10921363,0.044253923,0.03526816,0.9958285,inf
0.035273638,0.06913623,0.1173598,0.055222142,0.05754433,-0.8682403,-inf
0.047419176,0.09215617,0.12763788,0.06786345,0.08092302,1.0404072,inf
0.06063483,0.10741733,0.13918172,0.08160587,0.100778,-0.83878815,-inf
0.07454541,0.18144913,0.15451014,0.09723511,0.14806886,1.1877759,inf
0.08862014,0.18188936,0.16925009,0.11272143,0.17201647,-0.8380718,-inf
0.10229944,0.1945808,0.18351196,0.12776433,0.19013828,1.2135541,inf
0.11494699,0.24656144,0.19867961,0.14253488,0.22467363,-0.7330788,-inf
0.1260043,0.2360726,0.2110537,0.15524179,0.23590177,1.1941667,inf
0.1352859,0.2739828,0.22301768,0.16671258,0.2595831,-0.6554827,-inf
0.14267455,0.27217427,0.23249471,0.1760627,0.269573,1.1924427,inf
0.1480594,0.30302888,0.24113701,0.18387917,0.28899336,-0.5917697,-inf
0.15154171,0.3078224,0.24777949,0.1897707,0.30014902,1.2039323,inf
0.15308204,0.30200636,0.25195414,0.19352494,0.30184788,-0.60145986,-inf
0.15252692,0.2957779,0.25361794,0.19502598,0.29853532,1.1935709,inf
0.1497431,0.31783757,0.25418428,0.19475406,0.30679452,-0.55511194,-inf
0.14474231,0.3293433,0.25319147,0.19254509,0.3155685,1.2187994,inf
0.13753095,0.33255568,0.2503089,0.18827818,0.32045642,-0.54647666,-inf
0.12830088,0.3078817,0.24441898,0.18162479,0.30955404,1.1714702,inf
0.11746882,0.29105768,0.23646045,0.17319803,0.29488984,-0.57852274,-inf
0.10538119,0.28405708,0.22735703,0.16356933,0.28342965,1.1587245,inf
0.092446215,0.26253882,0.21682788,0.15287244,0.26651675,-0.620712,-inf
0.07906678,0.2347537,0.2050137,0.14139822,0.24394551,1.1035988,inf
0.065679885,0.22418001,0.19325447,0.1299347,0.22736931,-0.64185196,-inf
0.052627668,0.16575444,0.17947985,0.11785992,0.19003576,0.98641306,inf
0.040141415,0.099652335,0.16362654,0.10525925,0.13860092,-0.7746221,-inf
0.02849079,0.05186972,0.1469706,0.09277385,0.08941001,0.89001215,inf
0.01799661,0.023725113,0.13083886,0.08110858,0.05132047,-0.8320677,-inf
0.00896904,0.018992716,0.116670355,0.07101924,0.030642807,0.8790807,inf
0.0017811274,-0.024851955,0.102765724,0.062057663,-0.0006985301,-0.9215967,-inf
-0.0032484387,-0.049900528,0.09035432,0.054889526,-0.027814312,0.8268252,inf
-0.0059981523,-0.07307338,0.07957071,0.04963555,-0.051818702,-0.97022223,-inf
-0.0063049374,-0.06293376,0.072154045,0.047083512,-0.05752962,0.8446615,inf
-0.004286038,-0.03341289,0.068793654,0.047452107,-0.044461805,-0.91350615,-inf
-0.00007148739,-0.04016645,0.06734947,0.049829997,-0.04020685,0.82895875,inf
0.006366426,-0.009225806,0.069636725,0.054958034,-0.021497373,-0.8538483,-inf
0.01474845,-0.013054883,0.073465064,0.061812162,-0.013085116,0.8193565,inf
0.02486248,0.021744488,0.08048736,0.07092256,0.0093867015,-0.78598154,-inf
0.036497477,0.049451932,0.089988835,0.08189545,0.035236817,0.87325037,inf
0.04922284,0.1026525,0.10271111,0.09478144,0.07530734,-0.68067074,-inf
0.0623884,0.1311373,0.1166397,0.108410805,0.10980509,0.92977977,inf
0.0753749,0.13073376,0.12968157,0.121584035,0.12676267,-0.68129873,-inf
0.08777518,0.16277476,0.14311649,0.13456012,0.15096885,0.99444795,inf
0.09923431,0.19916846,0.15680525,0.14708222,0.18079822,-0.6075702,-inf
0.10960948,0.21110828,0.1693768,0.1585304,0.20114082,1.0194116,inf
0.11880794,0.25428447,0.18236074,0.16945998,0.23231187,-0.52004105,-inf
0.12676363,0.28808212,0.1952047,0.179629,0.26417485,1.0882497,inf
0.13348505,0.2921262,0.20643614,0.18846595,0.28151125,-0.51071864,-inf
0.13922057,0.30290306,0.21670823,0.1963755,0.2950749,1.1107893,inf
0.14395525,0.3289291,0.22681722,0.20366657,0.31436935,-0.45766574,-inf
0.14750683,0.32532993,0.23511685,0.20958039,0.32162544,1.104774,inf
0.14960994,0.35141617,0.24292977,0.21447815,0.33757234,-0.40404475,-inf
0.15003432,0.3424524,0.24830908,0.21745354,0.34022456,1.0885252,inf
0.14874482,0.33584857,0.25146103,0.21855773,0.33739182,-0.41553855,-inf
0.1459706,0.34298047,0.2534015,0.21832746,0.33879903,1.1042738,inf
0.14196318,0.3401123,0.25392997,0.2168359,0.33745193,-0.42004174,-inf
0.13689631,0.3399946,0.25341967,0.21433355,0.33618984,1.1050978,inf
0.13090429,0.34173033,0.25214276,0.21100931,0.33596408,-0.41564506,-inf
0.12396472,0.344219,0.25015396,0.20687273,0.33662176,1.1110226,inf
0.11603817,0.29486609,0.24485934,0.20086458,0.31178063,-0.51336384,-inf
0.10711719,0.2515476,0.23671882,0.19313568,0.27720362,1.02538,inf
0.09731582,0.23507655,0.2273254,0.18436915,0.2512394,-0.54542553,-inf
0.086955935,0.20376454,0.21630545,0.17460437,0.22232202,0.96331453,inf
0.07616012,0.18318596,0.20439345,0.1641961,0.19735608,-0.5861468,-inf
0.06498379,0.17408584,0.19226056,0.15344112,0.1801328,0.9454948,inf
0.0536348,0.14487217,0.17910959,0.14214772,0.15682799,-0.64440143,-inf
0.04222825,0.109825775,0.16480918,0.13032287,0.12762362,0.87545955,inf
0.030851549,0.06690653,0.14910617,0.117905386,0.091576725,-0.7302698,-inf
0.019504689,0.026645565,0.13220362,0.10496026,0.053437714,0.7949078,inf
0.008326233,-0.010094833,0.11446917,0.09170428,0.016082212,-0.803919,-inf
-0.0025388617,-0.023119612,0.097267896,0.07876001,-0.008951247,0.7685449,inf
-0.012937114,-0.07150507,0.07895091,0.065564424,-0.045427285,-0.9011568,-inf
-0.022881314,-0.08458361,0.061327197,0.052816145,-0.06997755,0.74193376,inf
-0.032275535,-0.12482649,0.043095,0.04005696,-0.102099136,-0.9821925,-inf
-0.0410036,-0.13364983,0.025966099,0.02802932,-0.12223852,0.72362095,inf
-0.04910921,-0.16588312,0.0086733075,0.016207576,-0.14811362,-1.0472815,-inf
-0.056661643,-0.16174476,-0.0070224074,0.005247145,-0.15870541,0.73134434,inf
-0.063475445,-0.18685128,-0.02248696,-0.0052723465,-0.17618525,-1.0982331,-inf
-0.069287345,-0.18496358,-0.036132097,-0.014561834,-0.18348037,0.73411787,inf
-0.07409734,-0.19798116,-0.04879405,-0.022944022,-0.19313577,-1.1252702,-inf
-0.07799711,-0.20802084,-0.060460165,-0.03046733,-0.20252818,0.7131284,inf
-0.08088325,-0.21370913,-0.07086445,-0.036960583,-0.20956174,-1.1376605,-inf
-0.08268649,-0.21460526,-0.07976456,-0.04228065,-0.21298511,0.71025324,inf
-0.083339676,-0.23061872,-0.087927796,-0.046687536,-0.22212851,-1.1708374,-inf
-0.08279804,-0.22661038,-0.09434737,-0.049755193,-0.22409862,0.717075,inf
-0.08105946,-0.21824786,-0.09889075,-0.051421236,-0.22030395,-1.1553093,-inf
-0.078264624,-0.20456666,-0.10151945,-0.051745202,-0.21103789,0.74338114,inf
-0.07429522,-0.18023127,-0.101684116,-0.050424907,-0.19364989,-1.1078131,-inf
-0.06912567,-0.14807558,-0.09909261,-0.04731176,-0.16827795,0.80649245,inf
-0.062760234,-0.15961215,-0.09607142,-0.04331964,-0.16076234,-1.1320822,-inf
-0.055322554,-0.15268728,-0.091836415,-0.038218066,-0.15300597,0.81926996,inf
-0.047001284,-0.13028851,-0.08585381,-0.03190463,-0.1374866,-1.0881683,-inf
-0.03794138,-0.10216358,-0.078062385,-0.024431104,-0.11529514,0.8747812,inf
-0.028248362,-0.06866027,-0.06838391,-0.015816528,-0.087131195,-1.0217948,-inf
-0.018082105,-0.061471425,-0.058380343,-0.0067666946,-0.06921818,0.88868564,inf
-0.007637661,-0.041433744,-0.04761079,0.0027755192,-0.05010374,-0.9819976,-inf
0.0028014528,-0.043789893,-0.037502587,0.012074542,-0.04172726,0.8839787,inf
0.013233107,-0.03408316,-0.027421543,0.02137441,-0.032689385,-0.9625767,-inf
0.023562439,0.024533095,-0.0150109455,0.031560328,0.001086521,1.0013136,inf
0.03360399,0.014645891,-0.003988629,0.041062765,0.012886982,-0.98206335,-inf
0.043384407,0.021637792,0.0065840897,0.050259076,0.022152595,1.0155585,inf
0.053026266,0.04496149,0.017662726,0.05960215,0.03837797,-0.9352774,-inf
0.0625253,0.05820775,0.02871406,0.068883315,0.05304238,1.0421939,inf
0.071934804,0.09744815,0.04108979,0.078675926,0.07995001,-0.85670716,-inf
0.08125477,0.12930314,0.05435443,0.08882204,0.10928656,1.1059935,inf
0.09056728,0.16679734,0.06882346,0.0995078,0.1426982,-0.78171134,-inf
0.099867,0.18593231,0.08351363,0.11035001,0.16896512,1.1442763,inf
0.1091081,0.22512177,0.09937308,0.121701725,0.201664,-0.70327383,-inf
0.11812644,0.24276257,0.11510997,0.13296092,0.22672245,1.1797806,inf
0.12693374,0.24511653,0.12997723,0.14383519,0.24032314,-0.69835484,-inf
0.13563658,0.281144,0.14580327,0.15511015,0.26508498,1.25194,inf
0.1444183,0.3008282,0.16189715,0.1666306,0.28734744,-0.6590653,-inf
0.15341106,0.3291783,0.17880432,0.17869447,0.31275925,1.3084292,inf
0.16274169,0.33979005,0.1957177,0.1910604,0.33093995,-0.6381798,-inf
0.17230041,0.38662,0.21434359,0.20433915,0.36355934,1.401861,inf
0.18195187,0.37891632,0.2317411,0.21728912,0.37606356,-0.6536797,-inf
0.19164915,0.40483794,0.24960837,0.23054343,0.39529938,1.4536583,inf
0.20118655,0.43454373,0.26791567,0.2439701,0.41969025,-0.59410834,-inf
0.21034665,0.47188228,0.2868161,0.25750524,0.45036632,1.5287127,inf
0.21895038,0.49389276,0.30534348,0.27066463,0.4764314,-0.5495309,-inf
0.22697107,0.5128297,0.32333744,0.28336823,0.4986409,1.5671697,inf
0.23443647,0.57226896,0.34287614,0.29646233,0.53918767,-0.4300971,-inf
0.24128154,0.5719124,0.36083075,0.3086795,0.5589726,1.5670769,inf
0.24737304,0.58265597,0.3777089,0.3201287,0.57386005,-0.40785646,-inf
0.25265664,0.5838808,0.3930369,0.3305817,0.5815122,1.5703344,inf
0.25705343,0.60366035,0.40774503,0.34035215,0.5947847,-0.36741054,-inf
0.26036948,0.61318487,0.42116725,0.3490585,0.6056428,1.5904642,inf
0.26244807,0.6082198,0.43249452,0.35627875,0.6079706,-0.37610316,-inf
0.26323485,0.6282377,0.4430291,0.36248899,0.61849755,1.6317918,inf
0.26274687,0.61339706,0.4510839,0.36702892,0.61570334,-0.40450978,-inf
0.26106513,0.6085801,0.45736104,0.37021184,0.6113008,1.6233518,inf
0.25821522,0.6055495,0.46206307,0.3721257,0.60700023,-0.40940285,-inf
0.2541833,0.5922153,0.46474034,0.3725762,0.59759176,1.5978653,inf
0.2488553,0.61025935,0.46695468,0.37210843,0.60126156,-0.37201858,-inf
0.24232288,0.6062324,0.46771276,0.37038916,0.6004808,1.5910158,inf
0.23466386,0.5960445,0.4668533,0.36739644,0.5944331,-0.3912679,-inf
0.22598162,0.575697,0.46404734,0.3630539,0.58072394,1.5513442,inf
0.21639235,0.5596484,0.45971757,0.3575883,0.56539154,-0.42245805,-inf
0.20598876,0.5285621,0.4532764,0.3508123,0.54177505,1.489986,inf
0.19490305,0.48468432,0.44431534,0.34262574,0.5076868,-0.50953156,-inf
0.18331423,0.46443093,0.43431175,0.3337048,0.48026446,1.4499822,inf
0.17137583,0.4329924,0.4229043,0.3239909,0.45065922,-0.5720589,-inf
0.15919867,0.40287688,0.41033462,0.31363502,0.42067945,1.3899899,inf
0.14692453,0.37527987,0.39692143,0.30283925,0.3918426,-0.62715596,-inf
0.13464399,0.36798882,0.38380828,0.2921073,0.37377542,1.3754141,inf
0.122493476,0.3201799,0.3690839,0.28076127,0.34090242,-0.7229038,-inf
0.11054761,0.29071516,0.3538169,0.2692534,0.30983585,1.3162799,inf
0.09894601,0.25097293,0.3376532,0.25751823,0.2746036,-0.80273247,-inf
0.0877196,0.20745404,0.32047814,0.24551506,0.23541561,1.2288669,inf
0.07679055,0.17952116,0.30304772,0.23348472,0.20200387,-0.85889566,-inf
0.0661642,0.14250875,0.28492573,0.22125138,0.16694313,1.1545395,inf
0.05579366,0.10525815,0.26609033,0.2087684,0.13091537,-0.93365264,-inf
0.045746073,0.07236573,0.2468589,0.19619372,0.09661676,1.0884317,inf
0.035985198,0.086155675,0.2295509,0.1844273,0.086505786,-0.9063595,-inf
0.026529156,0.056340344,0.21190713,0.17259866,0.06669505,1.0284963,inf
0.017377947,0.027949018,0.19401558,0.1607375,0.04274643,-0.96344703,-inf
0.008545428,0.030002328,0.17742403,0.14946693,0.031958118,1.0322843,inf
0.00011047069,0.0051844046,0.16079885,0.13831502,0.014353783,-1.0134804,-inf
-0.008064418,-0.01886999,0.14404926,0.12715992,-0.006345548,0.9839153,inf
-0.016012281,-0.03201789,0.12769543,0.11618747,-0.023155652,-1.0400033,-inf
-0.023733119,-0.08102796,0.109924465,0.10467674,-0.055952225,0.8856682,inf
-0.031168308,-0.08016883,0.09335637,0.09369334,-0.07177812,-1.0385706,-inf
-0.038394593,-0.11725777,0.075960696,0.082392566,-0.09813108,0.8112813,inf
-0.045430087,-0.11408206,0.05977484,0.07156829,-0.10962432,-1.0324099,-inf
-0.05229931,-0.14825515,0.042847577,0.060439978,-0.13237435,0.74276876,inf
-0.0591227,-0.17461795,0.025492078,0.049051896,-0.15690784,-1.0851812,-inf
-0.06582139,-0.18946223,0.008380609,0.0377169,-0.17653438,0.7129555,inf
-0.072358064,-0.20982373,-0.008739453,0.026360143,-0.1964474,-1.1260662,-inf
-0.07887662,-0.19697262,-0.024343742,0.015505302,-0.19996929,0.7386396,inf
-0.08542396,-0.24999388,-0.04184622,0.0037789284,-0.22825524,-1.23208,-inf
-0.09202565,-0.2686939,-0.059460215,-0.00814019,-0.2517754,0.7012939,inf
-0.09876591,-0.26992062,-0.07638648,-0.019981248,-0.26421815,-1.2343948,-inf
-0.10556905,-0.3253266,-0.09529647,-0.032755233,-0.29817396,0.59054476,inf
-0.1124372,-0.31132394,-0.1126226,-0.045057405,-0.308183,-1.2063245,-inf
-0.11935226,-0.33407387,-0.13026446,-0.057614487,-0.32458597,0.5450918,inf
-0.12639202,-0.321961,-0.14653705,-0.06980038,-0.32679337,-1.1819739,-inf
-0.13349786,-0.34816635,-0.16336906,-0.08233143,-0.34103277,0.49274707,inf
-0.14050885,-0.3670712,-0.1802146,-0.09489699,-0.35755748,-1.2198784,-inf
-0.14723524,-0.36759537,-0.19597371,-0.106942825,-0.36593962,0.49141407,inf
-0.15355769,-0.3801889,-0.21119079,-0.11860374,-0.37622547,-1.2454695,-inf
-0.15930457,-0.3907185,-0.22562672,-0.12967798,-0.38634542,0.4697793,inf
-0.16454305,-0.41109556,-0.23987672,-0.14044003,-0.4013397,-1.286732,-inf
-0.16919318,-0.43725964,-0.25416347,-0.15093355,-0.42162472,0.4168628,inf
-0.1731633,-0.4432455,-0.26738918,-0.1606705,-0.43442017,-1.2993836,-inf
-0.17633295,-0.4543143,-0.2797466,-0.16964965,-0.44595206,0.3939247,inf
-0.17860943,-0.44879654,-0.29036176,-0.17746353,-0.44851255,-1.2892413,-inf
-0.17997034,-0.45610902,-0.299942,-0.18437013,-0.45299125,0.37838417,inf
-0.18036452,-0.47172296,-0.3089055,-0.1905035,-0.46255422,-1.3214359,-inf
-0.17977706,-0.4616221,-0.31598324,-0.19535016,-0.46179444,0.3976043,inf
-0.17806192,-0.438768,-0.3204931,-0.19853768,-0.44942367,-1.2768555,-inf
-0.17517862,-0.41894287,-0.32267642,-0.20012015,-0.4327416,0.43608642,inf
-0.17124759,-0.4194146,-0.32377884,-0.20065364,-0.4241126,-1.2788467,-inf
-0.16640311,-0.4348908,-0.3247322,-0.20059082,-0.42707947,0.4042207,inf
-0.16059086,-0.4126321,-0.32360557,-0.19913563,-0.41694966,-1.2352972,-inf
-0.15395896,-0.41911343,-0.32208064,-0.19703594,-0.4147156,0.3904385,inf
-0.1465266,-0.39252457,-0.31854212,-0.19366202,-0.3999039,-1.18292,-inf
-0.13843982,-0.36467615,-0.31316638,-0.18915725,-0.37824664,0.44548088,inf
-0.1297391,-0.36268175,-0.30737647,-0.18410105,-0.36611384,-1.179545,-inf
-0.12058221,-0.34305325,-0.30046126,-0.17830633,-0.3500051,0.4842816,inf
-0.11106825,-0.29371804,-0.29108584,-0.17129089,-0.31710458,-1.0812316,-inf
-0.10131874,-0.276935,-0.28111628,-0.16384925,-0.29214504,0.51761204,inf
-0.09131343,-0.25017855,-0.27006432,-0.15577063,-0.26615912,-1.0279744,-inf
-0.0810278,-0.2527958,-0.2594295,-0.14763123,-0.25433463,0.5120972,inf
-0.07044373,-0.21589872,-0.2471981,-0.13862419,-0.22982463,-0.9544787,-inf
-0.059634764,-0.18024972,-0.23358217,-0.12886392,-0.1996327,0.5831703,inf
-0.048873764,-0.14774849,-0.21906753,-0.118695825,-0.16831009,-0.88942826,-inf
-0.038260914,-0.09049835,-0.20255686,-0.10773129,-0.124097794,0.6978187,inf
-0.02779622,-0.07947954,-0.18646152,-0.09691086,-0.09655632,-0.86724246,-inf
-0.017539367,-0.0553881,-0.17016384,-0.08602868,-0.070843786,0.74620944,inf
-0.0075276587,-0.058201052,-0.15505457,-0.07566065,-0.059516564,-0.87262326,-inf
0.0021984018,-0.060830183,-0.14110358,-0.0658325,-0.055310342,0.74123687,inf
0.011567403,-0.035684653,-0.12693208,-0.056047928,-0.040813,-0.8219752,-inf
0.020468496,-0.0388368,-0.11407128,-0.046980634,-0.03537435,0.73540044,inf
0.02876845,-0.011054339,-0.10103547,-0.038128156,-0.019064367,-0.76580906,-inf
0.036270082,0.019466242,-0.08788383,-0.02962467,0.0039517535,0.79723996,inf
0.04287853,0.06733795,-0.073844716,-0.021209138,0.03894908,-0.66917247,-inf
0.048417933,0.08667695,-0.060556203,-0.013622802,0.065582715,0.83698696,inf
0.05284992,0.085222274,-0.04905689,-0.0073025567,0.07761849,-0.6709744,-inf
0.056079622,0.083283,-0.039371677,-0.0023257348,0.0820656,0.8343107,inf
0.05808893,0.11591348,-0.029698579,0.0020081701,0.0999942,-0.6044931,-inf
0.059004672,0.11039059,-0.021824162,0.0050732484,0.10565026,0.82435846,inf
0.05891745,0.12738977,-0.014446326,0.007434103,0.11647641,-0.56949174,-inf
0.057919994,0.09977549,-0.009682817,0.008303424,0.10762723,0.7700402,inf
0.056155127,0.12568527,-0.0045910366,0.008921491,0.11577381,-0.5169048,-inf
0.053761408,0.107533395,-0.0012588482,0.0085478835,0.11045674,0.7343653,inf
0.05078893,0.0989662,0.0009285519,0.007443223,0.10322523,-0.5334604,-inf
0.047366668,0.14678013,0.0049699796,0.0068761418,0.12329155,0.8304429,inf
0.04383675,0.115370974,0.0071366094,0.005586721,0.1175663,-0.596171,-inf
0.040391035,0.15859944,0.011436324,0.005270176,0.13636002,0.9168156,inf
0.037057236,0.10667579,0.013031188,0.004031165,0.11985101,-0.7001302,-inf
0.033929147,0.09370267,0.014093077,0.0027590669,0.10521279,0.8906637,inf
0.031057926,0.07274723,0.014298125,0.0013450343,0.0875444,-0.742298,-inf
0.028365768,0.058875464,0.013969442,-0.0001426714,0.07186385,0.8627411,inf
0.025783394,0.040697545,0.0128525905,-0.0018565947,0.05498951,-0.77876365,-inf
0.023306537,0.032725297,0.011493213,-0.0035922755,0.042618975,0.84669113,inf
0.020902159,0.044552058,0.010861997,-0.00498568,0.042383328,-0.7551826,-inf
0.018639538,0.02719176,0.009528995,-0.0065594986,0.033656236,0.81182873,inf
0.016619932,0.017772952,0.008022566,-0.008052064,0.024704792,-0.77426326,-inf
0.014835879,0.017699352,0.006811555,-0.009285407,0.020310044,0.811446,inf
0.013302301,0.014019264,0.0057150405,-0.010322221,0.016397864,-0.78187394,-inf
0.012023461,0.0067527033,0.0045520253,-0.011233985,0.0109358635,0.79665816,inf
0.010979108,0.007956361,0.0037301064,-0.011873645,0.008923936,-0.7797011,-inf
0.010204414,-0.0072038025,0.0024474524,-0.012539447,0.00047271978,0.7660682,inf
0.009758002,-0.0019301474,0.0018044814,-0.012764745,-0.0009519196,-0.7694821,-inf
0.009596173,-0.011938592,0.0009635896,-0.012906815,-0.0065261708,0.7457667,inf
0.009730649,-0.0042988984,0.00082821806,-0.012602869,-0.005345296,-0.75449896,-inf
0.010047386,0.0014764257,0.0011615286,-0.012010882,-0.0017760666,0.7571351,inf
0.010430207,-0.0017791092,0.0013781755,-0.011431083,-0.0015861781,-0.76107615,-inf
0.010843936,0.012088748,0.002306747,-0.010555231,0.0054581496,0.7848399,inf
0.011248074,0.02176497,0.0036635878,-0.009512773,0.013813628,-0.7417141,-inf
0.011590391,0.025616648,0.0050864425,-0.008474713,0.019886296,0.7926051,inf
0.01188368,0.016650042,0.0059432467,-0.007684795,0.018414814,-0.7595983,-inf
0.01212261,0.024363453,0.0070912405,-0.0068096793,0.021508599,0.8080863,inf
0.012306116,0.008098515,0.0073159346,-0.0063316794,0.01489531,-0.7920728,-inf
0.012510939,0.027004367,0.008494938,-0.005464232,0.021052249,0.8458767,inf
0.012786107,-0.0006292984,0.008300136,-0.005097868,0.0103490595,-0.8474105,-inf
0.013128425,-0.017406048,0.007340029,-0.0050085606,-0.0033573355,0.8122561,inf
0.0134750055,0.020249756,0.008314767,-0.0041637453,0.0086195,-0.7721032,-inf
0.013808796,0.032439023,0.009838081,-0.0031045752,0.020696158,0.83664745,inf
0.014126599,0.031058634,0.011201021,-0.0021098643,0.026036296,-0.774848,-inf
0.014395373,0.019912703,0.011891941,-0.0014060145,0.023108887,0.8144046,inf
0.014650291,0.020755017,0.0125772655,-0.00071297446,0.02205941,-0.7731495,-inf
0.014819941,0.017098894,0.012964514,-0.00019048032,0.019663978,0.80717766,inf
0.014873412,0.009718034,0.012852988,0.000060092643,0.014717743,-0.78779507,-inf
0.014887448,0.0017292555,0.012310136,0.000107230866,0.008230517,0.79123956,inf
0.014761858,0.0054872166,0.011849679,0.000091751725,0.0067960713,-0.78013957,-inf
0.01451476,-0.008942827,0.010575311,-0.00033109548,-0.0011969265,0.76250106,inf
0.014215436,-0.0013397932,0.009695197,-0.0006446072,-0.001418022,-0.7648813,-inf
0.013789276,0.0075696055,0.009184065,-0.00089796016,0.0028627114,0.7804467,inf
0.01334393,0.010070741,0.008805321,-0.0011150249,0.0062440536,-0.75985986,-inf
0.012877268,0.0065737925,0.008250415,-0.001418578,0.0061755916,0.7734741,inf
0.012326403,0.002015438,0.007415345,-0.0018897451,0.0038200824,-0.76889235,-inf
0.011697731,0.01284706,0.0070896926,-0.0022111074,0.008019235,0.79521513,inf
0.010961409,0.0027492624,0.0061731646,-0.0028334963,0.0050160876,-0.7889803,-inf
0.010113172,0.011554781,0.00563642,-0.0033770031,0.007861316,0.8129381,inf
0.009252145,0.011959838,0.005134615,-0.003914073,0.009480063,-0.78815734,-inf
0.008452937,0.0015172735,0.0041945004,-0.00458867,0.005099064,0.79199106,inf
0.00779229,0.03313736,0.0050140284,-0.004481584,0.018787887,-0.7250557,-inf
0.007058099,-0.010842173,0.003523737,-0.0053283027,0.003605761,0.70410556,inf
0.0063420273,0.0043093357,0.0028827488,-0.0058373,0.0035995126,-0.6947708,-inf
0.0056579313,-0.0157338,0.0013020302,-0.006705644,-0.006409192,0.6639873,inf
0.0049908888,-0.026261108,-0.000709817,-0.0077504553,-0.016668672,-0.7158425,-inf
0.0043664803,0.0038101748,-0.0010770054,-0.008131163,-0.006741453,0.72408724,inf
0.0038092204,-0.019817933,-0.0025434487,-0.008911014,-0.013558323,-0.76316583,-inf
0.0032604872,-0.019110028,-0.003893074,-0.009652753,-0.016608542,0.7254945,inf
0.0027735734,-0.021220721,-0.0052220244,-0.01036129,-0.019158088,-0.767449,-inf
0.002403903,-0.015910579,-0.0061076386,-0.010834552,-0.017719168,0.73599756,inf
0.0021003154,-0.013721794,-0.0067767547,-0.011189813,-0.015872274,-0.7631376,-inf
0.0018063204,-0.023155423,-0.007874983,-0.01171724,-0.019660845,0.7171207,inf
0.00153684,-0.010130463,-0.008243764,-0.011949595,-0.015030394,-0.73711216,-inf
0.0012300548,-0.011712914,-0.008708667,-0.012245511,-0.013525046,0.71399313,inf
0.00094778417,-0.02098213,-0.009590497,-0.012696869,-0.017394723,-0.7556751,-inf
0.000697489,-0.017961806,-0.010246842,-0.013047457,-0.017803412,0.72000176,inf
0.000531396,-0.027074302,-0.011246003,-0.013490764,-0.022521902,-0.77398425,-inf
0.00043138574,-0.026621522,-0.012109788,-0.01385139,-0.024621718,0.7208412,inf
0.0003516266,-0.03441985,-0.013301062,-0.014340924,-0.029560663,-0.7896012,-inf
0.00035500378,-0.017315485,-0.013498575,-0.014397106,-0.023436386,0.75496686,inf
0.0005299828,-0.031150937,-0.014214964,-0.014560703,-0.027206171,-0.8174437,-inf
0.00081687607,-0.014660342,-0.013964684,-0.014281541,-0.02078981,0.7878362,inf
0.0011602594,-0.027707353,-0.014325603,-0.014213542,-0.02407689,-0.8435943,-inf
0.001529223,-0.0158206,-0.014049836,-0.013884099,-0.019764263,0.8115842,inf
0.0017905359,-0.016334174,-0.013915805,-0.013677014,-0.017918563,-0.84451383,-inf
